#Indent,Branch,PV,Description,Latch,Delay,Count,Filter,Guidance
0,LCLS,,,,,,,
1,BCS,,,,,,,
,,DSC:BSY0:BC02:03:Bypassed_B,,false,0,,DSC:BSY0:BC02:03:Bypassed_BFP,
,,DSC:BSY0:BC02:03:PermitCfgCU,,false,0,,DSC:BSY0:BC02:03:PermitCfgCUFP,
,,DSC:BSY0:BC02:03:PermitCfgSC,,false,0,,DSC:BSY0:BC02:03:PermitCfgSCFP,
,,DSC:BSY0:BC02:04:Bypassed_A,,false,0,,DSC:BSY0:BC02:04:Bypassed_AFP,
,,DSC:BSY0:BC02:04:Bypassed_B,,false,0,,DSC:BSY0:BC02:04:Bypassed_BFP,
,,DSC:BSY0:BC02:04:PermitCfgCU,,false,0,,DSC:BSY0:BC02:04:PermitCfgCUFP,
,,DSC:BSY0:BC02:04:PermitCfgSC,,false,0,,DSC:BSY0:BC02:04:PermitCfgSCFP,
,,DSC:BSY0:BC02:05:Bypassed_A,,false,0,,DSC:BSY0:BC02:05:Bypassed_AFP,
,,DSC:BSY0:BC02:05:Bypassed_B,,false,0,,DSC:BSY0:BC02:05:Bypassed_BFP,
,,DSC:BSY0:BC02:05:PermitCfgCU,,false,0,,DSC:BSY0:BC02:05:PermitCfgCUFP,
,,DSC:BSY0:BC02:05:PermitCfgSC,,false,0,,DSC:BSY0:BC02:05:PermitCfgSCFP,
,,DSC:BSY0:BC02:06:Bypassed_A,,false,0,,DSC:BSY0:BC02:06:Bypassed_AFP,
,,DSC:BSY0:BC02:06:Bypassed_B,,false,0,,DSC:BSY0:BC02:06:Bypassed_BFP,
,,DSC:BSY0:BC02:06:PermitCfgCU,,false,0,,DSC:BSY0:BC02:06:PermitCfgCUFP,
,,DSC:BSY0:BC02:06:PermitCfgSC,,false,0,,DSC:BSY0:BC02:06:PermitCfgSCFP,
,,DSC:BSY0:BC02:07:Bypassed_A,,false,0,,DSC:BSY0:BC02:07:Bypassed_AFP,
,,DSC:BSY0:BC02:07:Bypassed_B,,false,0,,DSC:BSY0:BC02:07:Bypassed_BFP,
,,DSC:BSY0:BC02:07:PermitCfgCU,,false,0,,DSC:BSY0:BC02:07:PermitCfgCUFP,
,,DSC:BSY0:BC02:07:PermitCfgSC,,false,0,,DSC:BSY0:BC02:07:PermitCfgSCFP,
,,DSC:GUNB:BC01:01:Bypassed_A,,false,0,,DSC:GUNB:BC01:01:Bypassed_AFP,
,,DSC:GUNB:BC01:01:Bypassed_B,,false,0,,DSC:GUNB:BC01:01:Bypassed_BFP,
,,DSC:GUNB:BC01:01:PermitCfgCU,,false,0,,DSC:GUNB:BC01:01:PermitCfgCUFP,
,,DSC:GUNB:BC01:01:PermitCfgSC,,false,0,,DSC:GUNB:BC01:01:PermitCfgSCFP,
,,DSC:GUNB:BC01:02:Bypassed_A,,false,0,,DSC:GUNB:BC01:02:Bypassed_AFP,
,,DSC:GUNB:BC01:02:Bypassed_B,,false,0,,DSC:GUNB:BC01:02:Bypassed_BFP,
,,DSC:GUNB:BC01:02:PermitCfgCU,,false,0,,DSC:GUNB:BC01:02:PermitCfgCUFP,
,,DSC:GUNB:BC01:02:PermitCfgSC,,false,0,,DSC:GUNB:BC01:02:PermitCfgSCFP,
,,DSC:GUNB:BC01:03:Bypassed_A,,false,0,,DSC:GUNB:BC01:03:Bypassed_AFP,
,,DSC:GUNB:BC01:03:Bypassed_B,,false,0,,DSC:GUNB:BC01:03:Bypassed_BFP,
,,DSC:GUNB:BC01:03:PermitCfgCU,,false,0,,DSC:GUNB:BC01:03:PermitCfgCUFP,
,,DSC:GUNB:BC01:03:PermitCfgSC,,false,0,,DSC:GUNB:BC01:03:PermitCfgSCFP,
,,DSC:GUNB:BC01:04:Bypassed_A,,false,0,,DSC:GUNB:BC01:04:Bypassed_AFP,
,,DSC:GUNB:BC01:04:Bypassed_B,,false,0,,DSC:GUNB:BC01:04:Bypassed_BFP,
,,DSC:GUNB:BC01:04:PermitCfgCU,,false,0,,DSC:GUNB:BC01:04:PermitCfgCUFP,
,,DSC:GUNB:BC01:04:PermitCfgSC,,false,0,,DSC:GUNB:BC01:04:PermitCfgSCFP,
,,DSC:GUNB:BC01:05:Bypassed_A,,false,0,,DSC:GUNB:BC01:05:Bypassed_AFP,
,,DSC:GUNB:BC01:05:Bypassed_B,,false,0,,DSC:GUNB:BC01:05:Bypassed_BFP,
,,DSC:GUNB:BC01:05:PermitCfgCU,,false,0,,DSC:GUNB:BC01:05:PermitCfgCUFP,
,,DSC:GUNB:BC01:05:PermitCfgSC,,false,0,,DSC:GUNB:BC01:05:PermitCfgSCFP,
,,DSC:GUNB:BC01:06:Bypassed_A,,false,0,,DSC:GUNB:BC01:06:Bypassed_AFP,
,,DSC:GUNB:BC01:06:Bypassed_B,,false,0,,DSC:GUNB:BC01:06:Bypassed_BFP,
,,DSC:GUNB:BC01:06:PermitCfgCU,,false,0,,DSC:GUNB:BC01:06:PermitCfgCUFP,
,,DSC:GUNB:BC01:06:PermitCfgSC,,false,0,,DSC:GUNB:BC01:06:PermitCfgSCFP,
,,DSC:L3B:BC01:01:Bypassed_A,,false,0,,DSC:L3B:BC01:01:Bypassed_AFP,
,,DSC:L3B:BC01:01:Bypassed_B,,false,0,,DSC:L3B:BC01:01:Bypassed_BFP,
,,DSC:L3B:BC01:01:PermitCfgCU,,false,0,,DSC:L3B:BC01:01:PermitCfgCUFP,
,,DSC:L3B:BC01:01:PermitCfgSC,,false,0,,DSC:L3B:BC01:01:PermitCfgSCFP,
,,DSC:L3B:BC01:02:Bypassed_A,,false,0,,DSC:L3B:BC01:02:Bypassed_AFP,
,,DSC:L3B:BC01:02:Bypassed_B,,false,0,,DSC:L3B:BC01:02:Bypassed_BFP,
,,DSC:L3B:BC01:02:PermitCfgCU,,false,0,,DSC:L3B:BC01:02:PermitCfgCUFP,
,,DSC:L3B:BC01:02:PermitCfgSC,,false,0,,DSC:L3B:BC01:02:PermitCfgSCFP,
,,DSC:L3B:BC01:03:Bypassed_A,,false,0,,DSC:L3B:BC01:03:Bypassed_AFP,
,,DSC:L3B:BC01:03:Bypassed_B,,false,0,,DSC:L3B:BC01:03:Bypassed_BFP,
,,DSC:L3B:BC01:03:PermitCfgCU,,false,0,,DSC:L3B:BC01:03:PermitCfgCUFP,
,,DSC:L3B:BC01:03:PermitCfgSC,,false,0,,DSC:L3B:BC01:03:PermitCfgSCFP,
,,DSC:L3B:BC01:04:Bypassed_A,,false,0,,DSC:L3B:BC01:04:Bypassed_AFP,
,,DSC:L3B:BC01:04:Bypassed_B,,false,0,,DSC:L3B:BC01:04:Bypassed_BFP,
,,DSC:L3B:BC01:04:PermitCfgCU,,false,0,,DSC:L3B:BC01:04:PermitCfgCUFP,
,,DSC:L3B:BC01:04:PermitCfgSC,,false,0,,DSC:L3B:BC01:04:PermitCfgSCFP,
,,DSC:L3B:BC01:05:Bypassed_A,,false,0,,DSC:L3B:BC01:05:Bypassed_AFP,
,,DSC:L3B:BC01:05:Bypassed_B,,false,0,,DSC:L3B:BC01:05:Bypassed_BFP,
,,DSC:L3B:BC01:05:PermitCfgCU,,false,0,,DSC:L3B:BC01:05:PermitCfgCUFP,
,,DSC:L3B:BC01:05:PermitCfgSC,,false,0,,DSC:L3B:BC01:05:PermitCfgSCFP,
,,DSC:LTU0:BC01:01:Bypassed_A,,false,0,,DSC:LTU0:BC01:01:Bypassed_AFP,
,,DSC:LTU0:BC01:01:Bypassed_B,,false,0,,DSC:LTU0:BC01:01:Bypassed_BFP,
,,DSC:LTU0:BC01:01:PermitCfgCU,,false,0,,DSC:LTU0:BC01:01:PermitCfgCUFP,
,,DSC:LTU0:BC01:01:PermitCfgSC,,false,0,,DSC:LTU0:BC01:01:PermitCfgSCFP,
6,BCS:GLOBALSC:OPS:GAINS_THRESHOLDS_BTH:LBLM,,,,,,,"BLM Gains and Threshold: SC Beam to BTH, LBLM SUBGROUP ,Group Name: BCS:GLOBALSC:OPS:GAINS_THRESHOLDS_BTH:LBLM ,Summary PV: BCS:GLOBALSC:OPS:GAINS_THRESHOLDS_BTH:LBLM:STATSUMY ,"
,,LBLM:BPN13:410:A:DSP_SP,,false,0,,LBLM:BPN13:410:A:DSP_SPFP,
,,LBLM:BPN13:410:A:FP_BP_SW,,false,0,,LBLM:BPN13:410:A:FP_BP_SWFP,
,,LBLM:BPN13:410:A:OP_AMP_GAIN,,false,0,,LBLM:BPN13:410:A:OP_AMP_GAINFP,
,,LBLM:BPN13:410:DSC_BP_A,,false,0,,LBLM:BPN13:410:DSC_BP_AFP,
,,LBLM:BPN15:410:A:DSP_SP,,false,0,,LBLM:BPN15:410:A:DSP_SPFP,
,,LBLM:BPN15:410:A:FP_BP_SW,,false,0,,LBLM:BPN15:410:A:FP_BP_SWFP,
,,LBLM:BPN15:410:A:OP_AMP_GAIN,,false,0,,LBLM:BPN15:410:A:OP_AMP_GAINFP,
,,LBLM:BPN15:410:DSC_BP_A,,false,0,,LBLM:BPN15:410:DSC_BP_AFP,
,,LBLM:BPN17:517:A:DSP_SP,,false,0,,LBLM:BPN17:517:A:DSP_SPFP,
,,LBLM:BPN17:517:A:FP_BP_SW,,false,0,,LBLM:BPN17:517:A:FP_BP_SWFP,
,,LBLM:BPN17:517:A:OP_AMP_GAIN,,false,0,,LBLM:BPN17:517:A:OP_AMP_GAINFP,
,,LBLM:BPN17:517:DSC_BP_A,,false,0,,LBLM:BPN17:517:DSC_BP_AFP,
,,LBLM:BPN19:635:A:DSP_SP,,false,0,,LBLM:BPN19:635:A:DSP_SPFP,
,,LBLM:BPN19:635:A:FP_BP_SW,,false,0,,LBLM:BPN19:635:A:FP_BP_SWFP,
,,LBLM:BPN19:635:A:OP_AMP_GAIN,,false,0,,LBLM:BPN19:635:A:OP_AMP_GAINFP,
,,LBLM:BPN19:635:DSC_BP_A,,false,0,,LBLM:BPN19:635:DSC_BP_AFP,
,,LBLM:BPN21:635:A:DSP_SP,,false,0,,LBLM:BPN21:635:A:DSP_SPFP,
,,LBLM:BPN21:635:A:FP_BP_SW,,false,0,,LBLM:BPN21:635:A:FP_BP_SWFP,
,,LBLM:BPN21:635:A:OP_AMP_GAIN,,false,0,,LBLM:BPN21:635:A:OP_AMP_GAINFP,
,,LBLM:BPN21:635:DSC_BP_A,,false,0,,LBLM:BPN21:635:DSC_BP_AFP,
,,LBLM:BPN23:739:A:DSP_SP,,false,0,,LBLM:BPN23:739:A:DSP_SPFP,
,,LBLM:BPN23:739:A:FP_BP_SW,,false,0,,LBLM:BPN23:739:A:FP_BP_SWFP,
,,LBLM:BPN23:739:A:OP_AMP_GAIN,,false,0,,LBLM:BPN23:739:A:OP_AMP_GAINFP,
,,LBLM:BPN23:739:DSC_BP_A,,false,0,,LBLM:BPN23:739:DSC_BP_AFP,
,,LBLM:BPN25:739:A:DSP_SP,,false,0,,LBLM:BPN25:739:A:DSP_SPFP,
,,LBLM:BPN25:739:A:FP_BP_SW,,false,0,,LBLM:BPN25:739:A:FP_BP_SWFP,
,,LBLM:BPN25:739:A:OP_AMP_GAIN,,false,0,,LBLM:BPN25:739:A:OP_AMP_GAINFP,
,,LBLM:BPN25:739:DSC_BP_A,,false,0,,LBLM:BPN25:739:DSC_BP_AFP,
,,LBLM:BPN27:739:A:DSP_SP,,false,0,,LBLM:BPN27:739:A:DSP_SPFP,
,,LBLM:BPN27:739:A:FP_BP_SW,,false,0,,LBLM:BPN27:739:A:FP_BP_SWFP,
,,LBLM:BPN27:739:A:OP_AMP_GAIN,,false,0,,LBLM:BPN27:739:A:OP_AMP_GAINFP,
,,LBLM:BPN27:739:DSC_BP_A,,false,0,,LBLM:BPN27:739:DSC_BP_AFP,
,,LBLM:BPN28:739:B:DSP_SP,,false,0,,LBLM:BPN28:739:B:DSP_SPFP,
,,LBLM:BPN28:739:B:FP_BP_SW,,false,0,,LBLM:BPN28:739:B:FP_BP_SWFP,
,,LBLM:BPN28:739:B:OP_AMP_GAIN,,false,0,,LBLM:BPN28:739:B:OP_AMP_GAINFP,
,,LBLM:BPN28:739:DSC_BP_B,,false,0,,LBLM:BPN28:739:DSC_BP_BFP,
,,LBLM:BSY0:247:A:DSP_SP,,false,0,,LBLM:BSY0:247:A:DSP_SPFP,
,,LBLM:BSY0:247:A:FP_BP_SW,,false,0,,LBLM:BSY0:247:A:FP_BP_SWFP,
,,LBLM:BSY0:247:A:OP_AMP_GAIN,,false,0,,LBLM:BSY0:247:A:OP_AMP_GAINFP,
,,LBLM:BSY0:247:DSC_BP_DUP_A,,false,0,,LBLM:BSY0:247:DSC_BP_DUP_AFP,
,,LBLM:COL0:862:A:DSP_SP,,false,0,,LBLM:COL0:862:A:DSP_SPFP,
,,LBLM:COL0:862:A:FP_BP_SW,,false,0,,LBLM:COL0:862:A:FP_BP_SWFP,
,,LBLM:COL0:862:A:OP_AMP_GAIN,,false,0,,LBLM:COL0:862:A:OP_AMP_GAINFP,
,,LBLM:COL0:862:B:DSP_SP,,false,0,,LBLM:COL0:862:B:DSP_SPFP,
,,LBLM:COL0:862:B:FP_BP_SW,,false,0,,LBLM:COL0:862:B:FP_BP_SWFP,
,,LBLM:COL0:862:B:OP_AMP_GAIN,,false,0,,LBLM:COL0:862:B:OP_AMP_GAINFP,
,,LBLM:COL0:862:DSC_BP_A,,false,0,,LBLM:COL0:862:DSC_BP_AFP,
,,LBLM:COL0:862:DSC_BP_B,,false,0,,LBLM:COL0:862:DSC_BP_BFP,
,,LBLM:DOG:381:A:DSP_SP,,false,0,,LBLM:DOG:381:A:DSP_SPFP,
,,LBLM:DOG:381:A:FP_BP_SW,,false,0,,LBLM:DOG:381:A:FP_BP_SWFP,
,,LBLM:DOG:381:A:OP_AMP_GAIN,,false,0,,LBLM:DOG:381:A:OP_AMP_GAINFP,
,,LBLM:DOG:381:DSC_BP_A,,false,0,,LBLM:DOG:381:DSC_BP_AFP,
,,LBLM:DOG:740:A:DSP_SP,,false,0,,LBLM:DOG:740:A:DSP_SPFP,
,,LBLM:DOG:740:A:FP_BP_SW,,false,0,,LBLM:DOG:740:A:FP_BP_SWFP,
,,LBLM:DOG:740:A:OP_AMP_GAIN,,false,0,,LBLM:DOG:740:A:OP_AMP_GAINFP,
,,LBLM:DOG:740:DSC_BP_A,,false,0,,LBLM:DOG:740:DSC_BP_AFP,
,,LBLM:GUNB:212:A:DSP_SP,,false,0,,LBLM:GUNB:212:A:DSP_SPFP,
,,LBLM:GUNB:212:A:FP_BP_SW,,false,0,,LBLM:GUNB:212:A:FP_BP_SWFP,
,,LBLM:GUNB:212:A:OP_AMP_GAIN,,false,0,,LBLM:GUNB:212:A:OP_AMP_GAINFP,
,,LBLM:GUNB:212:B:DSP_SP,,false,0,,LBLM:GUNB:212:B:DSP_SPFP,
,,LBLM:GUNB:212:B:FP_BP_SW,,false,0,,LBLM:GUNB:212:B:FP_BP_SWFP,
,,LBLM:GUNB:212:B:OP_AMP_GAIN,,false,0,,LBLM:GUNB:212:B:OP_AMP_GAINFP,
,,LBLM:GUNB:212:DSC_BP_A,,false,0,,LBLM:GUNB:212:DSC_BP_AFP,
,,LBLM:GUNB:212:DSC_BP_B,,false,0,,LBLM:GUNB:212:DSC_BP_BFP,
,,LBLM:HTR:167:A:DSP_SP,,false,0,,LBLM:HTR:167:A:DSP_SPFP,
,,LBLM:HTR:167:A:FP_BP_SW,,false,0,,LBLM:HTR:167:A:FP_BP_SWFP,
,,LBLM:HTR:167:A:OP_AMP_GAIN,,false,0,,LBLM:HTR:167:A:OP_AMP_GAINFP,
,,LBLM:HTR:167:B:DSP_SP,,false,0,,LBLM:HTR:167:B:DSP_SPFP,
,,LBLM:HTR:167:B:FP_BP_SW,,false,0,,LBLM:HTR:167:B:FP_BP_SWFP,
,,LBLM:HTR:167:B:OP_AMP_GAIN,,false,0,,LBLM:HTR:167:B:OP_AMP_GAINFP,
,,LBLM:HTR:167:DSC_BP_A,,false,0,,LBLM:HTR:167:DSC_BP_AFP,
,,LBLM:HTR:167:DSC_BP_B,,false,0,,LBLM:HTR:167:DSC_BP_BFP,
,,LBLM:L1B:H282:A:DSP_SP,,false,0,,LBLM:L1B:H282:A:DSP_SPFP,
,,LBLM:L1B:H282:A:FP_BP_SW,,false,0,,LBLM:L1B:H282:A:FP_BP_SWFP,
,,LBLM:L1B:H282:A:OP_AMP_GAIN,,false,0,,LBLM:L1B:H282:A:OP_AMP_GAINFP,
,,LBLM:L1B:H282:B:DSP_SP,,false,0,,LBLM:L1B:H282:B:DSP_SPFP,
,,LBLM:L1B:H282:B:FP_BP_SW,,false,0,,LBLM:L1B:H282:B:FP_BP_SWFP,
,,LBLM:L1B:H282:B:OP_AMP_GAIN,,false,0,,LBLM:L1B:H282:B:OP_AMP_GAINFP,
,,LBLM:L1B:H282:DSC_BP_A,,false,0,,LBLM:L1B:H282:DSC_BP_AFP,
,,LBLM:L1B:H282:DSC_BP_B,,false,0,,LBLM:L1B:H282:DSC_BP_BFP,
,,LBLM:L2B:0400:A:DSP_SP,,false,0,,LBLM:L2B:0400:A:DSP_SPFP,
,,LBLM:L2B:0400:A:FP_BP_SW,,false,0,,LBLM:L2B:0400:A:FP_BP_SWFP,
,,LBLM:L2B:0400:A:OP_AMP_GAIN,,false,0,,LBLM:L2B:0400:A:OP_AMP_GAINFP,
,,LBLM:L2B:0400:B:DSP_SP,,false,0,,LBLM:L2B:0400:B:DSP_SPFP,
,,LBLM:L2B:0400:B:FP_BP_SW,,false,0,,LBLM:L2B:0400:B:FP_BP_SWFP,
,,LBLM:L2B:0400:B:OP_AMP_GAIN,,false,0,,LBLM:L2B:0400:B:OP_AMP_GAINFP,
,,LBLM:L2B:0400:DSC_BP_A,,false,0,,LBLM:L2B:0400:DSC_BP_AFP,
,,LBLM:L2B:0400:DSC_BP_B,,false,0,,LBLM:L2B:0400:DSC_BP_BFP,
,,LBLM:L2B:1587:A:DSP_SP,,false,0,,LBLM:L2B:1587:A:DSP_SPFP,
,,LBLM:L2B:1587:A:FP_BP_SW,,false,0,,LBLM:L2B:1587:A:FP_BP_SWFP,
,,LBLM:L2B:1587:A:OP_AMP_GAIN,,false,0,,LBLM:L2B:1587:A:OP_AMP_GAINFP,
,,LBLM:L2B:1587:B:DSP_SP,,false,0,,LBLM:L2B:1587:B:DSP_SPFP,
,,LBLM:L2B:1587:B:FP_BP_SW,,false,0,,LBLM:L2B:1587:B:FP_BP_SWFP,
,,LBLM:L2B:1587:B:OP_AMP_GAIN,,false,0,,LBLM:L2B:1587:B:OP_AMP_GAINFP,
,,LBLM:L2B:1587:DSC_BP_A,,false,0,,LBLM:L2B:1587:DSC_BP_AFP,
,,LBLM:L2B:1587:DSC_BP_B,,false,0,,LBLM:L2B:1587:DSC_BP_BFP,
,,LBLM:L3B:1600:A:DSP_SP,,false,0,,LBLM:L3B:1600:A:DSP_SPFP,
,,LBLM:L3B:1600:A:FP_BP_SW,,false,0,,LBLM:L3B:1600:A:FP_BP_SWFP,
,,LBLM:L3B:1600:A:OP_AMP_GAIN,,false,0,,LBLM:L3B:1600:A:OP_AMP_GAINFP,
,,LBLM:L3B:1600:B:DSP_SP,,false,0,,LBLM:L3B:1600:B:DSP_SPFP,
,,LBLM:L3B:1600:B:FP_BP_SW,,false,0,,LBLM:L3B:1600:B:FP_BP_SWFP,
,,LBLM:L3B:1600:B:OP_AMP_GAIN,,false,0,,LBLM:L3B:1600:B:OP_AMP_GAINFP,
,,LBLM:L3B:1600:DSC_BP_A,,false,0,,LBLM:L3B:1600:DSC_BP_AFP,
,,LBLM:L3B:1600:DSC_BP_B,,false,0,,LBLM:L3B:1600:DSC_BP_BFP,
,,LBLM:L3B:2600:A:DSP_SP,,false,0,,LBLM:L3B:2600:A:DSP_SPFP,
,,LBLM:L3B:2600:A:FP_BP_SW,,false,0,,LBLM:L3B:2600:A:FP_BP_SWFP,
,,LBLM:L3B:2600:A:OP_AMP_GAIN,,false,0,,LBLM:L3B:2600:A:OP_AMP_GAINFP,
,,LBLM:L3B:2600:B:DSP_SP,,false,0,,LBLM:L3B:2600:B:DSP_SPFP,
,,LBLM:L3B:2600:B:FP_BP_SW,,false,0,,LBLM:L3B:2600:B:FP_BP_SWFP,
,,LBLM:L3B:2600:B:OP_AMP_GAIN,,false,0,,LBLM:L3B:2600:B:OP_AMP_GAINFP,
,,LBLM:L3B:2600:DSC_BP_A,,false,0,,LBLM:L3B:2600:DSC_BP_AFP,
,,LBLM:L3B:2600:DSC_BP_B,,false,0,,LBLM:L3B:2600:DSC_BP_BFP,
,,LBLM:L3B:3578:A:DSP_SP,,false,0,,LBLM:L3B:3578:A:DSP_SPFP,
,,LBLM:L3B:3578:A:FP_BP_SW,,false,0,,LBLM:L3B:3578:A:FP_BP_SWFP,
,,LBLM:L3B:3578:A:OP_AMP_GAIN,,false,0,,LBLM:L3B:3578:A:OP_AMP_GAINFP,
,,LBLM:L3B:3578:DSC_BP_A,,false,0,,LBLM:L3B:3578:DSC_BP_AFP,
,,LBLM:SPS:443:A:DSP_SP,,false,0,,LBLM:SPS:443:A:DSP_SPFP,
,,LBLM:SPS:443:A:FP_BP_SW,,false,0,,LBLM:SPS:443:A:FP_BP_SWFP,
,,LBLM:SPS:443:A:OP_AMP_GAIN,,false,0,,LBLM:SPS:443:A:OP_AMP_GAINFP,
,,LBLM:SPS:443:DSC_BP_A,,false,0,,LBLM:SPS:443:DSC_BP_AFP,
,,LBLM:SPS:870:B:DSP_SP,,false,0,,LBLM:SPS:870:B:DSP_SPFP,
,,LBLM:SPS:870:B:FP_BP_SW,,false,0,,LBLM:SPS:870:B:FP_BP_SWFP,
,,LBLM:SPS:870:B:OP_AMP_GAIN,,false,0,,LBLM:SPS:870:B:OP_AMP_GAINFP,
,,LBLM:SPS:870:DSC_BP_B,,false,0,,LBLM:SPS:870:DSC_BP_BFP,
6,BCS:GLOBALSC:OPS:GAINS_THRESHOLDS_BTH:PBLM,,,,,,,"BLM Gains and Threshold: SC Beam to BTH, PBLM SUBGROUP ,Group Name: BCS:GLOBALSC:OPS:GAINS_THRESHOLDS_BTH:PBLM ,Summary PV: BCS:GLOBALSC:OPS:GAINS_THRESHOLDS_BTH:PBLM:STATSUMY ,"
,,PBLM:BSY0:483:BP_DO_A,,false,0,,PBLM:BSY0:483:BP_DO_AFP,
,,PBLM:BSY0:483:DSP_SP,,false,0,,PBLM:BSY0:483:DSP_SPFP,
,,PBLM:BSY0:483:FP_BP_SW,,false,0,,PBLM:BSY0:483:FP_BP_SWFP,
,,PBLM:BSY0:483:OP_AMP_GAIN,,false,0,,PBLM:BSY0:483:OP_AMP_GAINFP,
,,PBLM:BSY0:515:BP_DO_A,,false,0,,PBLM:BSY0:515:BP_DO_AFP,
,,PBLM:BSY0:515:DSP_SP,,false,0,,PBLM:BSY0:515:DSP_SPFP,
,,PBLM:BSY0:515:FP_BP_SW,,false,0,,PBLM:BSY0:515:FP_BP_SWFP,
,,PBLM:BSY0:515:OP_AMP_GAIN,,false,0,,PBLM:BSY0:515:OP_AMP_GAINFP,
,,PBLM:BSY0:800:BP_DO_A,,false,0,,PBLM:BSY0:800:BP_DO_AFP,
,,PBLM:BSY0:800:DSP_SP,,false,0,,PBLM:BSY0:800:DSP_SPFP,
,,PBLM:BSY0:800:FP_BP_SW,,false,0,,PBLM:BSY0:800:FP_BP_SWFP,
,,PBLM:BSY0:800:OP_AMP_GAIN,,false,0,,PBLM:BSY0:800:OP_AMP_GAINFP,
,,PBLM:BSY0:847:BP_DO_A,,false,0,,PBLM:BSY0:847:BP_DO_AFP,
,,PBLM:BSY0:847:DSP_SP,,false,0,,PBLM:BSY0:847:DSP_SPFP,
,,PBLM:BSY0:847:FP_BP_SW,,false,0,,PBLM:BSY0:847:FP_BP_SWFP,
,,PBLM:BSY0:847:OP_AMP_GAIN,,false,0,,PBLM:BSY0:847:OP_AMP_GAINFP,
,,PBLM:BSY0:854:BP_DO_A,,false,0,,PBLM:BSY0:854:BP_DO_AFP,
,,PBLM:BSY0:854:DSP_SP,,false,0,,PBLM:BSY0:854:DSP_SPFP,
,,PBLM:BSY0:854:FP_BP_SW,,false,0,,PBLM:BSY0:854:FP_BP_SWFP,
,,PBLM:BSY0:854:OP_AMP_GAIN,,false,0,,PBLM:BSY0:854:OP_AMP_GAINFP,
,,PBLM:BSY0:860:BP_DO_A,,false,0,,PBLM:BSY0:860:BP_DO_AFP,
,,PBLM:BSY0:860:DSP_SP,,false,0,,PBLM:BSY0:860:DSP_SPFP,
,,PBLM:BSY0:860:FP_BP_SW,,false,0,,PBLM:BSY0:860:FP_BP_SWFP,
,,PBLM:BSY0:860:OP_AMP_GAIN,,false,0,,PBLM:BSY0:860:OP_AMP_GAINFP,
,,PBLM:BSY0:880:BP_DO_A,,false,0,,PBLM:BSY0:880:BP_DO_AFP,
,,PBLM:BSY0:880:DSP_SP,,false,0,,PBLM:BSY0:880:DSP_SPFP,
,,PBLM:BSY0:880:FP_BP_SW,,false,0,,PBLM:BSY0:880:FP_BP_SWFP,
,,PBLM:BSY0:880:OP_AMP_GAIN,,false,0,,PBLM:BSY0:880:OP_AMP_GAINFP,
,,PBLM:BSY0:894:BP_DO_A,,false,0,,PBLM:BSY0:894:BP_DO_AFP,
,,PBLM:BSY0:894:DSP_SP,,false,0,,PBLM:BSY0:894:DSP_SPFP,
,,PBLM:BSY0:894:FP_BP_SW,,false,0,,PBLM:BSY0:894:FP_BP_SWFP,
,,PBLM:BSY0:894:OP_AMP_GAIN,,false,0,,PBLM:BSY0:894:OP_AMP_GAINFP,
,,PBLM:BSY0:905:BP_DO_A,,false,0,,PBLM:BSY0:905:BP_DO_AFP,
,,PBLM:BSY0:905:DSP_SP,,false,0,,PBLM:BSY0:905:DSP_SPFP,
,,PBLM:BSY0:905:FP_BP_SW,,false,0,,PBLM:BSY0:905:FP_BP_SWFP,
,,PBLM:BSY0:905:OP_AMP_GAIN,,false,0,,PBLM:BSY0:905:OP_AMP_GAINFP,
,,PBLM:BSY0:909:BP_DO_A,,false,0,,PBLM:BSY0:909:BP_DO_AFP,
,,PBLM:BSY0:909:DSP_SP,,false,0,,PBLM:BSY0:909:DSP_SPFP,
,,PBLM:BSY0:909:FP_BP_SW,,false,0,,PBLM:BSY0:909:FP_BP_SWFP,
,,PBLM:BSY0:909:OP_AMP_GAIN,,false,0,,PBLM:BSY0:909:OP_AMP_GAINFP,
5,BCS:GLOBALSC:OPS:GAINS_THRESHOLDS_EBD,,,,,,,"BLM Gains and Threshold: SC Beam to EBD ,Group Name: BCS:GLOBALSC:OPS:GAINS_THRESHOLDS_EBD ,Summary PV: BCS:GLOBALSC:OPS:GAINS_THRESHOLDS_EBD:STATSUMY ,"
,,BCS:PZ21:GILK:DS_BYPASS_A,,false,0,,BCS:PZ21:GILK:DS_BYPASS_AFP,
,,BCS:PZ21:GILK:DS_BYPASS_B,,false,0,,BCS:PZ21:GILK:DS_BYPASS_BFP,
,,BCS:PZ21:GILK:PPS_RSY_NO_ACCESS_A,,false,0,,BCS:PZ21:GILK:PPS_RSY_NO_ACCESS_AFP,
,,BCS:PZ21:GILK:PPS_RSY_NO_ACCESS_B,,false,0,,BCS:PZ21:GILK:PPS_RSY_NO_ACCESS_BFP,
6,BCS:GLOBALSC:OPS:GAINS_THRESHOLDS_EBD:DSC,,,,,,,"BLM Gains and Threshold: SC Beam to EBD - BTM Subgroup ,Group Name: BCS:GLOBALSC:OPS:GAINS_THRESHOLDS_EBD:DSC ,Summary PV: BCS:GLOBALSC:OPS:GAINS_THRESHOLDS_EBD:DSC:STATSUMY ,"
,,DSC:DMP0:BC01:01:Bypassed_A,,false,0,,DSC:DMP0:BC01:01:Bypassed_AFP,
